user_id,experiment_group,gender,age_group,device_type,investment_type,acquisition_channel,first_trade_date,total_trade_count,is_first_fractional_exp
USR_36890c532f70,B,F,50대이상,ios,위험중립형,search,2024-12-20,42,False
USR_25dda602ac7a,B,F,30대,android,위험중립형,ad,2025-01-15,10,False
USR_003291b73aeb,B,F,40대,android,안정추구형,organic,2024-10-02,178,True
USR_e6508ac55764,B,M,20대,ios,위험중립형,organic,2024-11-27,29,False
USR_91b059312b51,B,M,40대,ios,공격투자형,ad,2025-02-12,187,True
USR_db5a0d9a4357,B,M,30대,android,적극투자형,ad,2025-02-19,196,False
USR_bc3802bf7abf,B,F,20대,android,안정형,organic,2025-01-21,123,False
USR_78e4ea95b480,B,M,30대,ios,안정추구형,organic,2025-01-10,76,True
USR_a2ea794280da,B,M,20대,ios,안정추구형,organic,2025-02-25,157,False
USR_bc2955d6d257,B,M,30대,android,적극투자형,ad,2024-11-25,39,False
USR_65e89762b38f,B,M,30대,android,적극투자형,search,2024-07-27,20,False
USR_38fcf469c0d0,B,F,50대이상,ios,적극투자형,ad,2024-06-14,77,True
USR_09f8f5a764a8,B,M,20대,android,적극투자형,ad,2024-09-15,139,True
USR_258fcc87fa29,B,M,20대,ios,안정추구형,organic,2024-06-11,171,True
USR_d53471a9abe7,B,F,30대,android,공격투자형,search,2024-03-14,82,False
USR_31574c815dcd,B,M,30대,ios,공격투자형,organic,2025-01-08,58,False
USR_8e245dbf6fc0,B,F,30대,android,위험중립형,ad,2024-03-18,69,False
USR_57f5a5be63e1,B,F,30대,ios,공격투자형,ad,2024-09-13,56,True
USR_fc4e83726f35,B,M,30대,android,적극투자형,ad,2025-02-27,12,False
USR_7d1c0a825fd4,B,F,20대,android,안정추구형,search,2024-11-04,93,False
USR_0914a495460e,B,M,20대,android,위험중립형,ad,2024-09-29,86,False
USR_0e25fb5f2529,B,F,40대,ios,위험중립형,organic,2025-02-17,127,False
USR_6bcb1a1085ed,B,M,30대,android,안정형,organic,2024-11-24,108,False
USR_30322f7b9be4,B,F,30대,android,안정추구형,organic,2025-02-07,142,False
USR_5403ee977045,B,M,50대이상,ios,안정추구형,search,2024-12-19,155,False
USR_8fd2b8db30cb,B,F,20대,android,안정추구형,ad,2025-01-23,193,True
USR_2810685f7bf4,B,F,40대,android,공격투자형,ad,2024-11-20,92,False
USR_883f3ba8a522,B,F,30대,android,적극투자형,ad,2024-10-20,57,False
USR_37d9a7bc78e7,B,F,40대,ios,안정형,search,2024-05-10,98,True
USR_379b6e4b15c2,B,F,40대,ios,공격투자형,organic,2025-01-17,110,True
USR_f70e2556c2c0,B,M,40대,ios,적극투자형,search,2024-08-20,155,True
USR_f7ee480c2858,B,M,20대,ios,적극투자형,organic,2024-06-01,199,False
USR_dc0bf0313d47,B,F,50대이상,android,안정추구형,organic,2025-02-04,77,True
USR_9bdd15813cdd,B,M,30대,ios,공격투자형,ad,2024-09-26,132,True
USR_4392dee6cf44,B,F,40대,ios,위험중립형,search,2025-02-03,41,True
USR_6ae50f5b5c8b,B,M,40대,android,공격투자형,ad,2024-05-02,143,True
USR_e78ecb00ec4f,B,F,30대,android,안정추구형,organic,2024-12-03,73,True
USR_2691cdf88b96,B,F,50대이상,ios,적극투자형,organic,2024-05-24,184,True
USR_d129c9b5f855,B,M,30대,ios,공격투자형,ad,2024-07-15,116,False
USR_7f53fc26284c,B,M,20대,android,안정추구형,ad,2024-04-14,46,False
USR_58376634bd62,B,F,50대이상,ios,위험중립형,ad,2025-02-04,57,False
USR_540b6fd67b34,B,M,30대,android,위험중립형,ad,2025-02-14,47,False
USR_9ec7712c55eb,B,F,30대,ios,적극투자형,organic,2024-09-14,55,False
USR_b18ef10f12a6,B,M,50대이상,android,위험중립형,organic,2024-03-26,193,True
USR_3ee831b3957d,B,M,40대,android,적극투자형,organic,2024-06-20,170,True
USR_ee34943210cf,B,M,30대,ios,적극투자형,organic,2024-04-06,198,True
USR_2f7ed503f130,B,M,40대,ios,위험중립형,organic,2024-10-20,26,False
USR_6d9c9c454cad,B,M,20대,ios,적극투자형,organic,2024-07-04,35,False
USR_707cbb4139fc,B,M,20대,android,공격투자형,search,2024-08-15,136,True
USR_d89c3cf3eb3d,B,F,30대,ios,공격투자형,search,2024-10-25,68,True
USR_e3345f6324df,B,F,20대,android,적극투자형,organic,2025-01-02,124,False
USR_d98151fc5824,B,M,20대,android,안정추구형,search,2024-05-06,54,True
USR_c0146f567061,B,M,40대,android,공격투자형,organic,2024-10-20,63,True
USR_7e5a4ae03ceb,B,F,30대,ios,적극투자형,organic,2024-12-19,19,True
USR_3fb0fc9a5699,B,M,30대,ios,위험중립형,organic,2024-10-01,12,False
USR_a65b29972c60,B,M,20대,ios,위험중립형,organic,2024-11-04,52,True
USR_18d4605a1f9c,B,M,30대,ios,안정추구형,search,2024-12-19,68,False
USR_3947bf7ba3bf,B,M,30대,android,위험중립형,search,2025-02-13,53,False
USR_1be4c3d9870b,B,F,20대,ios,적극투자형,organic,2024-08-25,123,True
USR_a872ba20c827,B,M,20대,ios,안정형,ad,2024-07-12,93,True
USR_3b2d6e06897a,B,F,50대이상,ios,위험중립형,ad,2024-09-22,164,True
USR_c225245203d1,B,F,20대,ios,안정형,organic,2024-12-15,47,True
USR_472eb302175c,B,F,30대,ios,공격투자형,ad,2024-03-11,86,True
USR_4c2956616052,B,F,30대,ios,공격투자형,search,2025-01-29,137,True
USR_512ca7ece082,B,M,20대,ios,공격투자형,organic,2024-12-05,158,False
USR_3fc6a2b64e0f,B,F,40대,ios,안정추구형,organic,2024-06-19,101,True
USR_b2d1a9bf4487,B,M,30대,ios,적극투자형,organic,2024-03-02,65,False
USR_54feb1f6b4fc,B,M,30대,android,안정추구형,ad,2025-01-09,155,False
USR_16cbb61030b7,B,M,50대이상,android,위험중립형,organic,2024-07-22,78,True
USR_32488f1bb4ed,B,M,40대,ios,위험중립형,ad,2024-03-19,145,False
USR_cde3264e2474,B,M,30대,android,적극투자형,ad,2024-09-24,111,False
USR_7e44ede8ae08,B,M,20대,android,안정추구형,ad,2024-07-03,155,False
USR_5dc96c5df100,B,M,20대,android,안정추구형,ad,2024-06-07,20,False
USR_c9dce342940d,B,M,50대이상,ios,적극투자형,organic,2024-06-24,193,False
USR_c7987a8a2133,B,F,40대,android,위험중립형,organic,2024-12-11,198,False
USR_98d8cad77f90,B,M,30대,android,적극투자형,search,2024-12-20,178,True
USR_d2d7d396e874,B,M,40대,ios,적극투자형,ad,2024-05-21,105,True
USR_e6effb32cf54,B,F,50대이상,android,위험중립형,search,2024-05-07,5,True
USR_f394a145a235,B,F,20대,ios,적극투자형,organic,2024-10-29,73,False
USR_c0452b3ad57b,B,M,30대,android,공격투자형,organic,2024-10-27,141,True
USR_33e3748b3406,B,F,20대,android,안정추구형,search,2025-02-05,182,False
USR_7849ae544301,B,F,30대,ios,적극투자형,organic,2024-03-19,169,True
USR_f4cf5503f0b8,B,M,20대,android,위험중립형,ad,2025-01-22,181,False
USR_35284b46fb89,B,F,40대,ios,위험중립형,organic,2024-09-06,7,True
USR_a196eabce918,B,F,20대,ios,안정추구형,organic,2025-02-17,89,True
USR_36ec4e974946,B,M,30대,ios,위험중립형,organic,2024-03-22,165,True
USR_54f7651f0bf3,B,M,20대,ios,위험중립형,organic,2024-05-01,20,False
USR_04aa4d11f404,B,F,30대,ios,적극투자형,ad,2024-12-28,187,True
USR_9794500aecbc,B,F,20대,android,안정추구형,ad,2024-03-12,37,False
USR_5f681f86ce23,B,F,30대,ios,적극투자형,organic,2024-09-23,40,True
USR_4eb22f7a3299,B,F,40대,android,적극투자형,search,2024-04-11,114,True
USR_04e03dcd73fd,B,M,50대이상,ios,적극투자형,organic,2024-11-11,13,False
USR_8b43a4a5074f,B,F,20대,android,적극투자형,ad,2024-07-21,10,True
USR_b5f2b28a1a9f,B,M,30대,ios,안정형,organic,2025-02-04,9,True
USR_0f322fe3fd7b,B,M,50대이상,ios,적극투자형,organic,2025-01-28,109,True
USR_a03eefe23962,B,F,20대,android,적극투자형,ad,2024-07-31,119,False
USR_474224ea3716,B,M,20대,ios,위험중립형,organic,2024-11-28,8,True
USR_59d40529d29e,B,M,30대,android,위험중립형,organic,2024-08-14,36,True
USR_606c4c5474ea,B,M,30대,ios,안정추구형,organic,2024-05-24,54,False
USR_d19ac680dd78,B,M,50대이상,ios,공격투자형,organic,2024-03-18,28,True
USR_efa74daf72ff,B,M,40대,android,적극투자형,organic,2024-06-03,67,True
USR_b21a58c7bc7a,B,F,30대,ios,위험중립형,organic,2024-08-26,20,True
USR_f7e115712f6a,B,M,30대,android,적극투자형,ad,2024-03-06,177,True
USR_acc2a1aa1ca2,B,M,40대,ios,공격투자형,organic,2024-05-31,122,True
USR_c73a8ea972c9,B,M,20대,ios,안정형,ad,2024-04-04,144,True
USR_a7a8724bc83d,B,M,20대,ios,적극투자형,organic,2024-06-12,185,False
USR_8709a64c4989,B,M,30대,ios,적극투자형,organic,2024-07-22,152,False
USR_9fe50e9849f9,B,M,20대,ios,적극투자형,ad,2024-07-26,107,True
USR_994e523f82f8,B,M,30대,ios,안정추구형,organic,2024-12-07,26,False
USR_bc877036f4e8,B,F,50대이상,android,위험중립형,organic,2024-08-13,155,False
USR_622083a58920,B,F,30대,ios,공격투자형,organic,2024-06-13,14,False
USR_eaef6f704c26,B,F,20대,ios,안정형,ad,2024-10-29,141,True
USR_d9ef89f43afa,B,M,20대,android,위험중립형,organic,2024-03-05,83,False
USR_6034a233a3f2,B,F,30대,ios,안정형,organic,2025-01-10,166,False
USR_c0cf19b2bd73,B,F,20대,android,적극투자형,ad,2025-02-23,170,True
USR_ebda4d3c52f5,B,F,20대,android,안정형,ad,2024-11-10,140,False
USR_9ce357a42142,B,F,20대,ios,위험중립형,organic,2024-04-22,8,False
USR_73d68f768382,B,M,40대,ios,공격투자형,organic,2025-01-17,107,True
USR_76bd6e7e828d,B,F,30대,ios,안정추구형,ad,2024-08-22,151,True
USR_1bf49b939841,B,M,20대,ios,안정추구형,ad,2024-10-18,52,False
USR_8adb1728853b,B,M,20대,android,적극투자형,organic,2024-10-16,53,True
USR_9273b90f1ecb,B,M,40대,ios,적극투자형,organic,2024-12-21,105,False
USR_02d1e3fef7a8,B,F,30대,ios,안정추구형,search,2024-12-26,134,False
USR_3fe0f1ce9356,B,M,30대,ios,안정추구형,organic,2024-06-30,171,True
USR_8c178e3f1777,B,F,20대,ios,적극투자형,organic,2024-08-25,131,False
USR_b16e56ddcdac,B,F,20대,ios,공격투자형,organic,2024-12-22,185,False
USR_9b85fa5d3552,B,F,30대,ios,안정추구형,organic,2024-08-25,43,True
USR_5af3dece7262,B,F,20대,ios,위험중립형,organic,2024-08-04,86,True
USR_c9e19c5d70ae,B,F,40대,ios,적극투자형,organic,2024-06-26,32,True
USR_be2bf231a0c7,B,M,20대,ios,공격투자형,ad,2024-08-10,186,False
USR_52291c2fffcd,B,F,20대,android,공격투자형,organic,2024-12-22,57,True
USR_4d620cf8b599,B,F,50대이상,ios,적극투자형,search,2024-03-07,75,True
USR_817451300e17,B,M,30대,ios,공격투자형,search,2024-05-01,127,False
USR_8598b354be5d,B,M,30대,ios,공격투자형,organic,2024-04-24,182,False
USR_43e3baf7f51c,B,F,20대,ios,적극투자형,search,2024-08-14,196,True
USR_d4d4fe642988,B,M,20대,ios,위험중립형,search,2024-03-30,108,True
USR_5ab6f9af7ade,B,M,30대,android,적극투자형,organic,2024-10-07,182,True
USR_9699b8143f7c,B,F,30대,android,위험중립형,organic,2025-01-29,190,True
USR_359691d9f4b2,B,F,40대,ios,공격투자형,ad,2024-05-17,32,False
USR_efd5fe9c1e46,B,M,50대이상,android,적극투자형,organic,2024-10-25,124,True
USR_08ade68327f1,B,F,20대,ios,안정형,search,2025-01-18,59,True
USR_0e3b8cbf327c,B,M,40대,ios,공격투자형,organic,2024-08-03,12,False
USR_c5f3565907c8,B,M,20대,ios,위험중립형,ad,2024-07-06,27,False
USR_8fd2f59ed41c,B,F,30대,ios,안정형,search,2024-08-22,183,False
USR_22971d5ee77d,B,F,30대,ios,공격투자형,ad,2024-08-23,126,True
USR_2241ebc2b3a4,B,F,30대,ios,공격투자형,organic,2024-06-14,131,True
USR_db16e4100dd1,B,M,30대,android,위험중립형,ad,2024-11-09,172,False
USR_9fda5dfe1d48,B,F,20대,android,안정추구형,organic,2025-01-30,142,True
USR_aedb05b3cbc8,B,M,50대이상,ios,공격투자형,organic,2024-03-12,27,True
USR_0b752c92898c,B,M,40대,ios,안정추구형,search,2024-04-10,81,False
USR_103cc73d6311,B,F,20대,android,위험중립형,search,2025-01-02,102,False
USR_a091c90ac518,B,M,20대,ios,공격투자형,organic,2024-09-27,73,False
USR_4df2326dd0bf,B,M,20대,ios,적극투자형,ad,2024-10-09,50,True
USR_b4098fd8036b,B,F,40대,android,공격투자형,organic,2024-06-04,23,True
USR_f5bed4f4581d,B,M,50대이상,ios,공격투자형,search,2024-09-23,179,False
USR_d59d9ebc6e86,B,F,30대,ios,안정추구형,organic,2024-10-16,9,False
USR_6c472467bec1,B,M,30대,ios,적극투자형,ad,2024-07-12,65,True
USR_71c8c62355c4,B,F,30대,ios,안정추구형,organic,2024-12-14,42,False
USR_1a1d7b99525e,B,F,30대,android,공격투자형,organic,2024-09-19,63,True
USR_f938621d3407,B,F,30대,android,공격투자형,organic,2024-07-02,10,False
USR_5f6b6e200675,B,M,20대,android,적극투자형,search,2024-12-20,66,False
USR_d14afe7b795c,B,F,50대이상,android,위험중립형,search,2024-12-29,155,True
USR_495eae663aa4,B,F,20대,android,위험중립형,ad,2024-12-06,123,False
USR_ceea62b0c0c6,B,F,40대,android,공격투자형,organic,2024-08-01,10,False
USR_23321ef6efc6,B,M,20대,android,위험중립형,ad,2024-07-18,30,True
USR_4947dd7a66da,B,M,30대,android,안정추구형,organic,2024-06-24,114,True
USR_b1096653e427,B,M,30대,android,위험중립형,organic,2025-01-23,45,True
USR_70f60104e5cb,B,M,20대,android,위험중립형,organic,2024-03-25,182,True
USR_a74965517c96,B,F,30대,ios,안정형,search,2025-01-31,6,True
USR_bc5069f4aa0b,B,F,30대,android,위험중립형,organic,2024-05-28,136,False
USR_fd61116b6b63,B,M,30대,ios,적극투자형,organic,2025-02-21,157,False
USR_aa53d545e6a3,B,F,20대,android,안정추구형,organic,2024-11-11,27,True
USR_bb745e015d4d,B,F,20대,ios,위험중립형,search,2024-07-29,197,False
USR_7bc99a46090f,B,F,20대,ios,공격투자형,organic,2024-12-13,89,False
USR_006434e3bd44,B,F,50대이상,ios,공격투자형,organic,2024-05-25,179,True
USR_478a7c98a6aa,B,F,30대,android,위험중립형,organic,2024-11-14,43,True
USR_98edf16ac62b,B,F,30대,ios,공격투자형,ad,2024-08-23,140,True
USR_b8a76bf4dc06,B,F,40대,ios,안정추구형,ad,2025-01-13,41,True
USR_6594dd93bf1d,B,F,30대,ios,위험중립형,organic,2024-10-05,54,True
USR_be5ae152d44d,B,F,30대,android,안정형,search,2024-04-15,109,False
USR_58386730d9b2,B,M,20대,android,위험중립형,search,2024-11-24,91,False
USR_dc6fa7723bae,B,F,40대,ios,위험중립형,ad,2024-06-06,151,True
USR_c0cba9cf77c3,B,M,30대,android,적극투자형,search,2024-10-22,115,False
USR_ed5692ea8e50,B,F,40대,android,안정형,organic,2024-04-14,3,True
USR_6e723fbf45df,B,F,50대이상,ios,적극투자형,organic,2024-09-01,99,False
USR_a69b00ce58d5,B,M,20대,ios,위험중립형,ad,2025-01-09,200,True
USR_846fcb5d7b6a,B,M,20대,android,위험중립형,search,2024-05-15,197,True
USR_9a44b936e038,B,F,50대이상,android,안정형,ad,2024-09-21,2,True
USR_286763b9784f,B,F,40대,ios,위험중립형,organic,2024-09-06,137,True
USR_5c13f6214b1b,B,M,50대이상,ios,위험중립형,organic,2024-08-30,85,True
USR_c87cabec6b52,B,F,40대,ios,위험중립형,search,2024-09-29,151,True
USR_7b356fec7aad,B,F,30대,ios,위험중립형,ad,2024-03-01,26,False
USR_1f8b5f67f6d4,B,F,50대이상,ios,적극투자형,ad,2025-01-24,198,True
USR_374bb02d49f0,B,M,30대,android,위험중립형,ad,2024-04-20,30,False
USR_c46a5d402ad4,B,F,40대,ios,적극투자형,organic,2024-08-18,145,True
USR_8ea58f5c761d,B,F,40대,android,적극투자형,ad,2025-02-28,133,False
USR_1ed9b592888c,B,F,20대,android,적극투자형,ad,2024-12-30,181,True
USR_06703c2da775,B,M,20대,ios,위험중립형,search,2024-06-08,95,False
USR_4e15707afd6c,B,F,30대,ios,안정형,organic,2025-01-28,75,False
USR_b453d7ac2e39,B,M,20대,android,안정추구형,organic,2025-01-20,73,True
USR_5d7a3c067ae5,B,M,20대,ios,위험중립형,search,2024-08-19,109,True
USR_a770afc14261,B,M,30대,android,위험중립형,ad,2024-11-28,142,False
USR_c5a050845a30,B,F,20대,android,위험중립형,ad,2024-09-05,47,True
USR_cffed17caaf8,B,M,20대,ios,적극투자형,organic,2024-07-13,28,False
USR_5898259e7fae,B,M,20대,ios,안정추구형,organic,2024-06-10,152,False
USR_2ea94a55a0cb,B,M,20대,ios,위험중립형,organic,2024-12-27,116,False
USR_c12c69fab0c0,B,M,30대,android,안정형,organic,2024-12-09,27,False
USR_388adfe1e82a,B,M,40대,android,공격투자형,search,2024-05-14,42,True
USR_bb4cd6aeef49,B,F,30대,android,적극투자형,ad,2024-10-11,62,False
USR_2fe2d8eb726d,B,M,20대,android,공격투자형,organic,2024-09-12,101,True
USR_0dd2d2739bec,B,F,40대,ios,공격투자형,ad,2024-04-15,113,True
USR_dfa607e3546d,B,F,30대,android,안정형,ad,2024-11-13,59,True
USR_8887bcfde0be,B,F,50대이상,ios,안정형,organic,2025-02-28,173,True
USR_5a8e235bc8f2,B,F,30대,android,안정추구형,ad,2024-09-29,70,False
USR_142f0825ae83,B,M,30대,ios,공격투자형,organic,2024-06-17,80,False
USR_eaa4a4a9c72b,B,M,30대,android,적극투자형,organic,2024-06-24,66,False
USR_c0447f27843b,B,F,30대,android,공격투자형,organic,2024-07-31,167,True
USR_6f1a73468f5b,B,M,50대이상,android,공격투자형,ad,2024-09-18,68,False
USR_87abf139598a,B,M,40대,android,적극투자형,ad,2024-06-10,180,True
USR_a4a8471b6d95,B,F,20대,android,위험중립형,ad,2024-04-05,109,True
USR_2a91228ae9c2,B,M,20대,android,위험중립형,ad,2024-12-28,171,True
USR_f33244f6e48b,B,M,50대이상,ios,위험중립형,organic,2024-04-14,92,True
USR_7f4ca81499df,B,F,20대,android,공격투자형,organic,2025-02-24,83,True
USR_445f56e7b940,B,M,20대,android,위험중립형,ad,2024-09-24,150,True
USR_3ea72d04b594,B,F,50대이상,android,적극투자형,search,2024-06-01,192,True
USR_85f2d460ba10,B,F,50대이상,ios,위험중립형,organic,2024-04-18,94,False
USR_aa31896639e1,B,F,20대,android,적극투자형,ad,2024-05-09,41,False
USR_c5c8a2b9f458,B,F,40대,android,적극투자형,organic,2024-08-07,163,True
USR_60cbcfe986ea,B,M,50대이상,android,안정형,search,2024-04-29,19,True
USR_8e7a1c52caa5,B,F,30대,ios,위험중립형,organic,2024-07-28,137,False
USR_c6a8eee67e35,B,M,30대,ios,안정형,organic,2025-02-12,80,False
USR_901dea7f8feb,B,F,20대,ios,공격투자형,ad,2024-05-27,117,True
USR_83f3b56def5e,B,M,40대,android,위험중립형,ad,2024-11-01,38,True
USR_4e4974a2b209,B,F,20대,ios,적극투자형,organic,2024-06-16,69,False
USR_c825ef12612d,B,M,40대,ios,위험중립형,search,2024-05-24,119,True
USR_b39892e1ea3d,B,F,50대이상,android,공격투자형,search,2025-02-04,151,True
USR_0e07a659149f,B,F,30대,android,위험중립형,ad,2025-01-21,107,False
USR_6326c21856e7,B,M,30대,ios,위험중립형,organic,2024-06-01,41,False
USR_611289f5b875,B,F,40대,ios,안정추구형,ad,2024-07-17,96,False
USR_78c5e998bdf0,B,M,30대,ios,안정형,organic,2024-07-18,92,False
USR_11fd738810b3,B,M,30대,ios,공격투자형,organic,2024-10-06,63,True
USR_044573602693,B,M,20대,ios,공격투자형,ad,2024-10-06,81,False
USR_35bca03dda39,B,M,30대,android,적극투자형,search,2024-07-18,45,False
USR_022b91c42d6d,B,F,30대,ios,적극투자형,organic,2024-03-14,43,True
USR_08cd8f45ddee,B,M,30대,android,공격투자형,search,2024-11-14,20,False
USR_bd20b3d02954,B,F,50대이상,android,공격투자형,organic,2024-12-08,3,True
USR_047b6c00817d,B,F,40대,android,안정추구형,organic,2024-11-11,130,True
USR_8e97f36d19f7,B,F,50대이상,ios,공격투자형,organic,2024-04-05,135,False
USR_697e145d3cec,B,M,20대,ios,공격투자형,search,2024-11-28,100,False
USR_0e0a343251b8,B,F,20대,ios,위험중립형,ad,2024-09-13,152,False
USR_5249d9753775,B,M,20대,ios,공격투자형,ad,2024-10-18,103,False
USR_d8d9b9102d95,B,F,40대,ios,적극투자형,organic,2024-11-08,145,False
USR_0cfa24bf6e74,B,F,20대,ios,적극투자형,search,2024-04-20,110,False
USR_c0322444a839,B,M,50대이상,ios,안정추구형,organic,2024-08-03,30,True
